ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3720,33,8,448.804,851101,3,19.4764,1,643.568,0,0,0,1,0
3721,63,39,1109.308,590001,3,22.0168,3,1939.172,1,0,0,1,0
3722,32,6,110.084,143001,4,2.5404,1,0,0,1,1,1,1
3723,42,17,508.08,147001,1,20.3232,1,829.864,0,0,0,1,0
3724,51,27,381.06,821115,1,13.5488,2,694.376,0,0,0,1,0
3725,44,20,330.252,248140,2,17.7828,3,1007.692,0,0,0,0,0
3726,33,6,660.504,821115,4,16.936,2,0,0,0,0,0,0
3727,39,13,364.124,794002,3,4.234,3,0,0,0,0,1,0
3728,56,30,262.508,263001,2,2.5404,1,923.012,0,1,1,1,1
3729,28,3,999.224,176001,3,20.3232,2,1363.348,1,0,0,0,0
3730,43,17,694.376,582101,3,0.8468,1,0,0,0,0,1,0
3731,30,6,948.416,580001,3,21.17,1,0,0,0,0,1,0
3732,34,8,84.68,134003,1,3.3872,2,0,0,0,0,1,0
3733,26,1,152.424,624001,2,7.6212,3,804.46,0,0,0,0,0
3734,58,32,609.696,797112,3,2.5404,2,0,0,0,0,1,0
3735,43,19,609.696,682001,4,1.6936,3,0,0,0,0,1,0
3736,40,14,660.504,396445,1,44.0336,1,0,0,0,0,1,0
3737,54,30,660.504,151001,3,15.2424,2,0,0,0,0,0,0
3738,44,19,254.04,123401,1,4.234,3,0,0,0,0,1,0
3739,54,28,381.06,282001,3,11.8552,1,0,0,0,0,0,1
3740,39,14,677.44,580001,2,3.3872,1,0,0,0,0,0,0
3741,59,35,1473.432,457001,1,39.7996,1,0,0,0,0,1,1
3742,53,29,431.868,194101,2,27.0976,3,0,0,0,0,1,0
3743,32,8,1532.708,800001,1,50.808,1,0,0,0,1,1,1
3744,40,14,660.504,575001,4,11.8552,2,1642.792,0,0,0,1,1
3745,54,29,668.972,795001,3,13.5488,3,0,0,0,0,0,0
3746,27,3,1007.692,176001,1,45.7272,1,999.224,0,0,0,1,0
3747,63,39,414.932,151001,4,10.1616,2,923.012,0,1,1,1,1
3748,26,0,702.844,495001,3,33.0252,2,0,1,0,0,1,0
3749,33,7,846.8,331001,1,22.8636,2,1066.968,0,0,0,1,0
3750,43,19,592.76,473001,3,19.73044,1,0,0,0,0,1,0
3751,57,32,440.336,171001,3,4.234,2,0,0,0,0,1,0
3752,26,2,101.616,782001,4,8.468,1,0,0,0,0,1,0
3753,55,30,694.376,815301,4,11.0084,3,1854.492,0,0,0,0,1
3754,30,4,287.912,342001,2,2.5404,2,0,0,0,0,1,1
3755,63,37,948.416,209625,4,20.3232,3,0,0,0,0,1,1
3756,55,25,355.656,147001,3,8.468,3,0,0,0,0,1,0
3757,35,11,702.844,785001,2,18.6296,1,0,0,0,0,0,0
3758,45,21,1202.456,686001,1,11.8552,2,0,1,0,0,1,0
3759,47,23,1685.132,607001,2,56.48156,1,0,0,0,0,1,0
3760,31,4,245.572,822101,4,12.702,2,1024.628,0,0,0,1,1
3761,56,26,592.76,171001,3,11.8552,3,2311.764,0,0,0,1,1
3762,49,24,211.7,132103,2,5.9276,3,0,0,0,0,1,0
3763,53,27,711.312,273001,2,9.3148,1,0,0,0,0,1,0
3764,62,36,685.908,248140,3,37.2592,1,0,0,0,0,0,1
3765,63,37,127.02,533101,2,3.3872,1,0,0,0,0,0,0
3766,26,0,457.272,751001,3,2.5404,3,0,0,0,0,1,0
3767,59,35,914.544,785621,4,32.1784,2,2574.272,1,0,0,1,0
3768,40,16,702.844,575001,4,22.60956,1,0,0,0,0,1,1
3769,42,16,525.016,756001,1,5.9276,3,1439.56,0,0,1,1,1
3770,29,4,1134.712,793001,2,27.9444,1,1727.472,0,0,0,0,0
3771,40,16,635.1,737135,3,19.73044,1,668.972,0,0,0,0,0
3772,31,7,923.012,799120,2,16.936,2,2887.588,0,0,0,0,1
3773,35,10,1287.136,854105,2,25.404,1,0,0,0,0,1,0
3774,62,36,702.844,173001,4,20.3232,3,0,0,1,0,0,0
3775,51,26,440.336,786001,4,15.2424,3,0,0,0,0,1,0
3776,32,6,262.508,524001,2,16.936,3,0,0,0,0,1,1
3777,27,3,1143.18,390001,3,22.8636,3,3802.132,1,0,0,0,1
3778,62,37,829.864,795001,1,7.6212,1,1278.668,0,0,0,1,0
3779,66,41,118.552,515001,4,5.0808,2,0,0,0,0,0,0
3780,53,27,541.952,424001,4,22.0168,1,0,0,0,0,1,1
3781,49,25,923.012,590001,2,57.5824,1,0,0,0,0,0,0
3782,65,40,999.224,607001,1,11.0084,1,2819.844,0,0,1,1,1
3783,30,5,677.44,524001,4,18.6296,2,0,0,1,0,1,0
3784,60,34,431.868,248001,3,11.8552,3,0,0,0,0,0,0
3785,30,6,973.82,403802,4,32.1784,2,0,1,0,0,1,0
3786,54,28,702.844,396230,1,20.3232,1,0,0,0,0,1,0
3787,54,28,762.12,688001,1,2.5404,1,0,0,0,0,1,0
3788,37,12,237.104,736101,4,14.3956,1,0,0,1,1,1,0
3789,32,7,694.376,482001,2,21.17,1,1871.428,0,0,0,1,1
3790,51,27,203.232,600001,3,3.3872,1,0,0,0,0,1,1
3791,46,22,601.228,201001,2,14.3956,1,0,0,0,0,1,1
3792,41,17,677.44,403802,1,2.5404,1,0,0,0,0,0,0
3793,62,36,923.012,571401,4,14.3956,3,0,0,0,0,1,0
3794,54,28,1185.52,563101,1,24.5572,1,0,0,0,0,1,0
3795,52,27,330.252,799001,4,1.6936,2,0,0,1,0,1,0
3796,51,25,330.252,682555,1,10.1616,2,829.864,0,0,0,1,0
3797,24,-2,423.4,580001,3,20.3232,2,0,0,1,0,0,0
3798,61,35,262.508,360001,2,2.5404,1,0,0,0,0,1,0
3799,55,25,296.38,769001,3,8.468,3,1219.392,0,0,0,1,1
3800,37,11,372.592,791102,4,1.6936,1,0,0,0,0,0,1
3801,64,38,296.38,841301,1,4.234,3,0,0,0,0,1,0
3802,34,8,169.36,190001,2,2.5404,1,897.608,0,0,0,1,1
3803,31,7,84.68,173001,4,5.9276,2,0,0,0,0,1,0
3804,42,18,702.844,530017,4,16.936,3,0,0,0,0,1,0
3805,47,22,1719.004,160001,2,74.5184,1,0,0,0,0,1,0
3806,29,5,711.312,822101,3,6.7744,1,0,0,0,0,0,0
3807,34,8,347.188,110001,4,6.7744,1,0,0,0,0,0,0
3808,36,11,1388.752,799203,2,66.0504,1,0,0,0,0,1,1
3809,34,10,1287.136,495001,2,55.042,1,0,0,0,0,0,0
3810,26,2,525.016,250001,4,13.5488,1,0,0,1,0,0,0
3811,48,24,101.616,822101,4,8.468,1,753.652,0,0,0,0,0
3812,47,23,237.104,785621,4,5.0808,1,0,0,0,0,1,0
3813,39,13,440.336,826001,1,16.936,1,0,0,0,0,0,1
3814,62,37,160.892,563101,3,11.0084,2,821.396,0,0,0,1,0
3815,34,9,296.38,848101,3,11.0084,1,0,0,0,0,0,0
3816,43,19,237.104,782001,4,2.5404,1,812.928,0,0,0,1,0
3817,55,30,592.76,759001,3,16.936,2,0,0,0,0,1,1
3818,65,40,1185.52,721301,1,7.6212,1,0,0,0,0,0,0
3819,26,0,863.736,721301,4,19.4764,3,0,0,0,0,0,0
3820,57,27,423.4,799203,4,16.936,3,0,0,0,0,1,0
3821,32,7,516.548,335001,3,19.4764,1,1735.94,0,0,0,1,1
3822,35,9,1591.984,209625,2,31.3316,2,2193.212,1,0,0,1,0
3823,63,33,1507.304,682001,4,76.212,3,0,1,0,0,0,0
3824,49,25,372.592,782001,4,7.6212,2,1642.792,0,0,0,1,0
3825,23,-1,101.616,769001,4,8.468,1,0,0,1,0,0,1
3826,30,6,584.292,516001,4,28.7912,1,1591.984,0,0,0,0,1
3827,43,19,1117.776,744101,1,42.34,1,0,0,0,0,0,0
3828,39,14,1083.904,450001,2,33.0252,1,1659.728,0,0,0,1,0
3829,31,6,372.592,784001,4,6.7744,1,1033.096,0,0,0,1,0
3830,65,39,372.592,785001,1,4.234,3,0,0,0,0,1,1
3831,34,8,287.912,482001,2,16.936,3,0,0,1,0,1,0
3832,37,12,1117.776,390001,2,33.0252,1,0,0,0,0,0,0
3833,62,38,1337.944,737135,2,17.7828,1,0,0,0,0,0,1
3834,33,9,702.844,495223,1,0.8468,1,0,0,0,0,1,0
3835,48,22,237.104,173001,1,11.8552,3,635.1,0,0,0,1,0
3836,33,9,1109.308,563101,3,18.6296,3,0,1,1,0,0,0
3837,45,19,262.508,791104,3,4.234,2,0,0,0,0,1,1
3838,44,19,338.72,737135,4,0,2,0,0,0,0,1,0
3839,37,11,601.228,396445,2,15.2424,1,1075.436,0,1,0,0,0
3840,31,5,355.656,522001,2,16.936,3,0,0,0,0,1,0
3841,56,31,296.38,403601,3,0.8468,2,965.352,0,0,0,0,0
3842,30,4,685.908,524001,2,1.6936,1,0,0,0,0,1,0
3843,61,35,770.588,503001,2,16.936,1,0,0,0,0,1,0
3844,32,7,1092.372,509001,4,44.0336,2,0,1,0,0,0,1
3845,51,27,635.1,497001,1,22.8636,1,0,0,0,0,0,0
3846,26,1,457.272,563101,4,5.0808,2,1947.64,0,0,0,0,0
3847,31,5,364.124,442001,1,12.702,1,0,0,0,0,0,0
3848,43,18,795.992,628001,4,9.3148,2,0,0,0,0,0,0
3849,57,32,711.312,796321,4,11.0084,3,0,0,0,0,0,1
3850,42,18,287.912,442001,1,16.936,2,0,0,1,0,0,0
3851,48,23,127.02,641001,4,6.7744,1,0,0,0,0,1,0
3852,46,21,838.332,452001,2,32.1784,3,1642.792,0,0,0,1,0
3853,33,7,127.02,171001,1,3.3872,2,694.376,0,1,1,1,1
3854,45,21,702.844,364001,4,16.936,3,0,0,0,0,1,0
3855,31,6,702.844,782001,4,15.2424,3,0,0,0,0,1,0
3856,42,18,1210.924,403721,1,14.3956,1,0,0,1,0,1,0
3857,56,30,685.908,791104,4,22.0168,3,0,0,0,0,1,0
3858,63,39,330.252,462001,1,16.0892,2,0,0,0,0,0,0
3859,42,18,1337.944,421001,2,3.3872,2,2345.636,1,0,0,0,1
3860,50,24,525.016,799120,1,11.8552,3,0,0,0,0,0,0
3861,31,6,541.952,131001,2,0.8468,1,0,0,0,0,1,1
3862,65,40,245.572,509001,1,12.702,2,0,0,0,0,0,0
3863,60,34,541.952,751001,3,21.17,1,0,0,0,0,1,0
3864,34,10,177.828,396230,4,5.9276,2,0,0,0,0,1,0
3865,62,32,1202.456,744101,2,23.7104,3,0,1,0,0,0,1
3866,56,30,541.952,506001,3,21.17,1,0,0,0,0,0,0
3867,51,25,338.72,396230,4,15.2424,1,0,0,1,0,0,1
3868,44,19,516.548,814112,3,22.8636,2,0,0,0,0,0,0
3869,41,16,372.592,450001,1,2.5404,3,0,0,0,0,0,0
3870,43,16,660.504,582101,3,22.60956,2,1363.348,0,0,0,1,1
3871,25,0,211.7,495001,2,7.6212,3,0,0,0,0,0,0
3872,40,16,1058.5,134003,2,16.0892,1,0,0,0,0,0,1
3873,53,29,533.484,273001,2,8.468,3,0,0,0,0,1,0
3874,54,30,457.272,380001,1,13.5488,3,1566.58,0,0,0,1,0
3875,36,12,779.056,799203,2,0,1,1558.112,0,0,0,0,0
3876,26,2,1007.692,799120,2,5.0808,1,3226.308,0,0,0,1,1
3877,35,11,338.72,491001,1,20.3232,2,0,0,0,0,1,0
3878,29,4,347.188,482001,1,8.468,1,0,0,0,0,0,0
3879,35,11,685.908,457001,2,0,1,0,0,0,0,1,1
3880,28,4,855.268,302001,3,21.17,1,2286.36,0,0,0,0,0
3881,48,24,211.7,522001,4,4.234,2,0,0,0,0,0,0
3882,46,20,465.74,263139,1,12.702,2,0,0,1,0,0,0
3883,31,7,364.124,331001,1,17.7828,3,1405.688,0,0,0,0,1
3884,40,16,829.864,450001,2,15.2424,2,829.864,0,0,0,1,0
3885,27,1,948.416,190001,4,19.4764,3,3404.136,0,0,0,1,1
3886,32,2,584.292,363001,4,33.872,3,863.736,0,0,0,1,0
3887,67,43,668.972,854105,4,14.3956,2,1820.62,0,0,1,1,1
3888,24,-2,999.224,737135,2,60.9696,1,0,0,1,0,1,0
3889,45,18,685.908,744104,3,22.60956,2,2125.468,0,0,0,1,1
3890,26,0,160.892,791104,1,0.8468,2,1024.628,0,0,0,1,0
3891,42,17,1177.052,411001,2,24.5572,3,0,1,0,0,1,0
3892,65,40,533.484,624001,3,4.234,2,0,0,0,0,1,0
3893,59,33,863.736,737101,2,11.8552,1,0,0,0,0,1,0
3894,30,5,338.72,442001,4,14.3956,2,0,0,0,0,1,0
3895,32,6,372.592,450001,1,2.5404,1,685.908,0,0,0,1,1
3896,36,12,499.612,143001,3,16.936,1,1829.088,0,0,0,0,0
3897,48,24,1896.832,262701,2,56.48156,1,0,0,0,1,1,1
3898,56,31,541.952,854105,2,19.4764,3,0,0,0,0,0,0
3899,44,20,1092.372,624001,2,27.9444,1,0,0,0,0,1,0
3900,60,34,364.124,815301,1,11.8552,1,0,0,0,0,1,1
3901,51,27,101.616,741001,3,3.3872,1,0,0,1,1,1,1
3902,34,10,448.804,834001,3,22.0168,2,0,0,0,0,1,0
3903,45,21,330.252,799203,2,17.7828,3,0,0,0,0,0,1
3904,47,23,550.42,403721,1,0,1,0,0,0,0,0,0
3905,29,5,152.424,741001,1,3.3872,3,795.992,0,0,0,1,1
3906,52,28,465.74,605001,1,13.5488,3,0,0,0,0,0,0
3907,61,35,508.08,791113,1,21.17,3,0,0,0,0,1,0
3908,40,14,355.656,686001,2,2.5404,1,1583.516,0,0,0,1,0
3909,24,0,372.592,795114,3,0.8468,2,0,0,0,0,0,0
3910,33,7,939.948,250001,2,11.0084,1,0,0,0,0,1,0
3911,33,8,525.016,500001,1,8.468,1,0,0,0,0,1,0
3912,52,26,372.592,826001,2,6.7744,3,1253.264,0,0,0,0,1
3913,40,14,584.292,360001,1,12.702,3,0,0,0,0,0,0
3914,45,20,525.016,246149,3,6.7744,3,1456.496,0,0,0,1,0
3915,27,3,296.38,173001,1,15.2424,2,0,0,0,0,0,0
3916,38,13,770.588,491001,1,23.7104,1,0,0,0,0,1,1
3917,50,26,101.616,452001,1,1.6936,1,812.928,0,0,0,0,0
3918,41,15,753.652,123401,3,0.8468,1,2472.656,0,0,0,1,0
3919,60,34,550.42,131001,4,14.3956,2,0,0,1,0,1,0
3920,64,34,1515.772,524001,2,38.106,3,3387.2,1,0,0,0,0
3921,34,8,694.376,695001,2,12.702,3,0,0,1,1,1,1
3922,30,6,406.464,263139,1,10.1616,1,0,0,0,0,1,0
3923,31,4,169.36,515001,4,12.702,2,0,0,0,0,1,0
3924,41,15,770.588,396230,1,23.7104,3,2794.44,0,1,0,1,0
3925,61,37,1033.096,784001,2,50.808,1,0,0,0,0,1,0
3926,42,18,186.296,482001,1,11.8552,3,0,0,0,0,1,0
3927,48,23,364.124,176001,2,11.0084,1,0,0,0,0,1,0
3928,59,34,321.784,826001,4,14.3956,1,0,0,0,0,0,1
3929,57,33,516.548,582101,3,22.60956,1,0,0,0,0,1,0
3930,37,13,279.444,821115,4,3.3872,2,0,0,0,0,0,0
3931,53,27,1227.86,470001,1,24.5572,1,2921.46,0,0,0,0,0
3932,53,27,1439.56,841301,1,8.468,1,0,0,0,0,1,0
3933,26,2,465.74,494001,3,5.9276,2,0,0,0,0,1,0
3934,39,14,338.72,132103,1,21.17,3,0,0,0,0,1,0
3935,35,11,575.824,744101,2,0,1,1066.968,0,0,0,0,1
3936,59,33,448.804,590001,3,21.17,1,0,0,0,0,1,0
3937,43,18,533.484,796001,3,6.7744,3,0,0,1,0,0,0
3938,39,15,1041.564,751001,2,18.6296,1,779.056,0,0,0,0,1
3939,49,24,110.084,815301,2,0,1,0,0,0,0,1,0
3940,47,23,101.616,522001,4,1.6936,1,863.736,0,0,0,0,1
3941,41,17,448.804,533101,2,21.17,1,863.736,0,0,0,1,0
3942,57,33,668.972,395003,1,22.8636,2,2489.592,0,0,0,1,1
3943,42,17,753.652,795133,1,0.8468,2,1439.56,0,0,0,1,0
3944,61,36,1591.984,796470,1,78.7524,2,0,1,0,0,0,0
3945,56,26,525.016,795001,3,11.8552,3,0,0,0,0,1,0
3946,29,3,1041.564,431001,3,47.4208,3,3624.304,1,0,0,1,0
3947,25,-1,338.72,834001,3,20.3232,2,0,0,0,0,1,0
3948,32,8,1007.692,507101,4,42.34,3,0,1,0,0,1,0
3949,37,12,1041.564,492001,4,26.2508,2,2142.404,1,0,1,1,1
3950,31,5,194.764,141001,1,3.3872,2,0,0,0,0,1,1
3951,38,14,525.016,226001,1,12.702,3,2159.34,0,0,0,1,0
3952,40,14,584.292,403802,3,17.7828,1,897.608,0,0,0,1,0
3953,61,36,1050.032,751001,2,33.0252,1,0,0,1,0,0,1
3954,50,26,440.336,148001,4,0.8468,3,0,0,0,0,0,0
3955,32,7,1134.712,695001,2,26.2508,1,0,0,0,0,0,0
3956,62,36,491.144,795001,1,6.7744,2,0,0,0,0,0,0
3957,62,37,381.06,851101,3,4.234,2,1693.6,0,0,0,1,1
3958,40,15,635.1,686001,4,9.3148,2,0,0,0,0,1,0
3959,59,34,194.764,795114,4,3.3872,2,660.504,0,0,0,0,0
3960,43,19,1041.564,403601,3,11.0084,1,0,1,0,0,1,0
3961,62,37,406.464,797112,3,18.6296,1,0,0,0,0,0,0
3962,48,22,1227.86,497001,1,2.5404,1,1185.52,0,0,0,1,0
3963,29,5,262.508,470001,1,8.468,3,0,0,0,0,0,0
3964,58,32,321.784,362001,3,18.6296,3,0,0,0,0,1,0
3965,43,18,660.504,533101,4,16.0892,3,0,0,0,0,0,0
3966,39,15,795.992,799001,2,16.0892,1,0,0,0,0,1,0
3967,33,7,711.312,131001,1,24.5572,3,0,0,0,0,1,0
3968,40,15,186.296,134003,1,5.0808,3,0,0,0,0,1,0
3969,28,3,660.504,141001,4,1.6936,1,0,0,0,0,1,1
3970,38,11,635.1,737103,3,19.73044,2,0,0,0,0,1,0
3971,65,40,601.228,431001,3,18.6296,1,0,0,0,0,0,1
3972,35,11,203.232,360001,1,4.234,3,0,0,0,0,1,1
3973,29,5,948.416,744101,2,36.66644,1,0,0,0,0,1,1
3974,61,35,448.804,797109,1,23.7104,2,1414.156,0,0,0,1,0
3975,46,21,347.188,462001,1,4.234,3,0,0,0,0,0,0
3976,50,23,211.7,834001,1,4.234,2,0,0,0,0,1,0
3977,60,33,355.656,756001,4,21.17,2,1642.792,0,0,0,1,0
3978,54,27,431.868,560001,3,8.468,2,956.884,0,1,1,1,1
3979,43,18,160.892,517501,2,2.5404,2,0,0,0,0,1,0
3980,38,14,762.12,673001,2,0,1,2184.744,0,1,1,1,1
3981,46,22,753.652,521001,4,11.8552,2,0,0,0,0,1,0
3982,64,39,186.296,175101,3,4.234,1,0,0,1,1,1,1
3983,24,0,1007.692,248140,1,12.702,1,0,0,0,0,1,0
3984,39,13,787.524,530017,4,30.4848,3,0,1,0,0,1,0
3985,34,8,152.424,250001,4,2.5404,1,0,0,0,0,0,0
3986,65,40,270.976,497001,1,9.3148,3,1016.16,0,0,0,1,0
3987,38,14,1541.176,815301,3,22.0168,3,0,1,0,1,1,1
3988,62,36,160.892,500001,2,1.6936,3,0,0,0,0,1,1
3989,59,35,719.78,363001,1,28.7912,3,0,1,0,1,0,1
3990,49,25,762.12,734001,4,11.8552,2,0,0,1,0,1,0
3991,57,32,499.612,363001,2,31.3316,1,1134.712,0,0,0,1,0
3992,64,38,711.312,793120,1,16.936,1,0,0,0,0,0,0
3993,47,22,804.46,815301,2,33.0252,2,0,1,0,0,0,0
3994,30,6,110.084,796470,3,7.6212,3,0,0,0,0,1,0
3995,42,18,745.184,396445,4,6.7744,1,0,0,0,0,1,1
3996,53,28,287.912,560001,2,5.0808,3,0,0,0,0,1,1
3997,50,24,93.148,641001,4,5.0808,3,0,0,0,0,0,1
3998,62,38,677.44,521001,4,14.3956,2,0,0,0,0,0,0
3999,34,10,347.188,396230,1,11.26244,1,0,0,0,0,0,1
4000,47,21,762.12,403721,2,6.7744,3,0,0,0,0,0,0
4001,62,37,787.524,518001,3,25.404,3,0,1,0,1,1,1
4002,61,35,685.908,741001,4,16.0892,2,0,0,0,0,0,0
4003,59,34,508.08,841301,2,23.7104,1,0,0,0,0,1,0
4004,47,21,330.252,744104,3,5.0808,2,0,0,0,0,1,1
4005,65,39,186.296,176001,3,5.9276,2,0,0,0,0,0,0
4006,56,32,270.976,122001,2,6.7744,1,668.972,0,1,0,1,0
4007,56,32,237.104,143001,1,10.1616,3,0,0,0,0,1,0
4008,31,7,296.38,791120,2,8.468,2,0,0,0,0,0,1
4009,61,31,1304.072,533101,3,63.51,3,2972.268,1,0,1,1,1
4010,42,18,1600.452,686001,2,64.3568,1,0,0,0,0,1,0
4011,44,19,338.72,682555,4,16.0892,3,711.312,0,0,0,0,0
4012,47,21,745.184,335001,2,14.3956,2,0,0,0,0,1,0
4013,30,6,1050.032,822101,2,5.0808,1,0,0,0,0,1,0
4014,62,38,194.764,721301,2,2.5404,3,0,0,0,0,0,0
4015,56,32,194.764,737135,4,5.9276,1,0,0,0,0,1,1
4016,25,-1,1177.052,756001,2,16.936,1,0,0,0,0,0,1
4017,53,28,1464.964,624001,4,22.8636,1,3615.836,1,0,0,1,0
4018,26,0,355.656,263139,4,11.0084,3,1295.604,0,0,0,1,0
4019,59,35,1363.348,851101,1,24.5572,1,1354.88,0,0,0,0,1
4020,62,36,237.104,431001,3,5.9276,2,0,0,0,0,1,0
4021,58,32,1617.388,799203,4,44.0336,3,1642.792,1,0,0,0,1
4022,40,14,355.656,151001,2,2.5404,1,897.608,0,0,0,0,1
4023,35,5,685.908,814112,4,33.872,3,0,0,0,0,1,0
4024,51,25,1481.9,515001,3,5.9276,1,2642.016,1,0,0,0,0
4025,41,15,694.376,131001,3,0.8468,1,0,0,0,0,1,0
4026,51,27,448.804,796321,1,15.2424,3,0,0,0,0,0,1
4027,27,1,1202.456,795114,3,46.574,1,0,1,0,0,0,0
4028,46,21,355.656,794002,4,16.0892,3,0,0,0,0,1,0
4029,46,20,541.952,424001,4,24.5572,1,1600.452,0,0,0,0,0
4030,31,5,762.12,848101,2,11.0084,1,0,0,1,0,1,0
4031,58,32,372.592,491001,1,6.7744,2,0,0,0,0,0,0
4032,42,18,245.572,753001,1,2.5404,3,0,0,0,0,1,0
4033,59,35,787.524,842001,2,13.5488,1,0,0,0,0,0,1
4034,54,24,584.292,263001,3,11.8552,3,1117.776,0,0,0,1,0
4035,35,11,694.376,854105,2,14.3956,2,0,0,0,0,1,1
4036,34,9,1524.24,151001,2,55.042,3,0,1,0,1,1,0
4037,46,21,110.084,131001,2,5.9276,3,0,0,0,0,1,0
4038,52,28,609.696,814112,1,0,1,1507.304,0,0,0,0,0
4039,55,30,457.272,132103,3,14.3956,1,0,0,0,0,1,0
4040,34,9,880.672,796470,1,38.9528,1,0,0,0,0,1,1
4041,57,32,372.592,380001,2,16.0892,2,1329.476,0,0,0,0,0
4042,45,19,338.72,263001,1,1.6936,1,0,0,1,1,1,1
4043,29,3,1608.92,396445,2,38.106,1,2083.128,0,0,0,1,1
4044,49,23,541.952,462001,4,22.0168,1,0,0,0,0,1,1
4045,36,11,76.212,826001,2,2.5404,2,838.332,0,1,0,0,0
4046,57,31,321.784,737135,4,5.9276,2,0,0,0,0,1,0
4047,25,0,609.696,791104,3,22.0168,3,0,0,0,0,1,0
4048,43,17,694.376,148001,1,44.0336,1,668.972,0,0,0,1,0
4049,27,2,406.464,781001,2,13.5488,3,1007.692,0,1,0,1,0
4050,54,28,694.376,500001,4,22.0168,3,2489.592,0,0,0,0,0
4051,53,26,118.552,470001,2,8.468,2,702.844,0,0,0,0,0
4052,55,29,1371.816,518001,1,24.5572,1,0,0,0,0,1,1
4053,43,19,457.272,624001,2,14.3956,1,0,0,0,0,1,0
4054,35,11,762.12,380001,2,0,1,0,0,0,0,0,0
4055,59,34,541.952,201001,4,14.3956,1,0,0,0,0,0,0
4056,42,18,550.42,151001,3,17.7828,3,0,0,0,0,1,1
4057,51,25,956.884,462001,2,53.3484,1,0,0,0,0,0,0
4058,57,32,321.784,147001,2,17.7828,3,0,0,0,0,0,0
4059,39,15,550.42,797112,1,12.702,3,0,0,0,0,0,0
4060,53,27,330.252,244001,4,12.702,3,0,0,0,0,1,0
4061,31,6,1473.432,624001,2,56.7356,1,0,0,0,0,1,1
4062,33,3,499.612,395003,2,14.819,3,0,0,0,0,1,0
4063,38,14,364.124,842001,2,14.3956,1,0,0,0,0,1,0
4064,47,21,203.232,194302,2,0.8468,3,0,0,0,0,0,1
4065,63,39,423.4,695001,1,0,2,1405.688,0,0,0,0,0
4066,44,19,575.824,250001,1,31.3316,3,0,0,0,0,1,0
4067,61,37,516.548,605001,3,16.936,3,0,0,0,0,1,0
4068,52,28,177.828,791120,4,4.234,2,0,0,0,0,1,0
4069,59,34,177.828,491001,2,4.234,2,0,0,0,0,1,0
4070,56,32,262.508,522001,4,11.0084,1,0,0,0,0,0,0
4071,58,33,592.76,794002,4,5.9276,1,0,0,1,0,0,0
4072,30,6,211.7,521001,3,8.468,2,1143.18,0,0,0,0,1
4073,42,17,660.504,151001,1,8.468,3,0,0,0,0,1,0
4074,51,27,160.892,734001,1,1.6936,1,0,0,0,0,0,0
4075,60,35,194.764,751001,1,2.5404,3,0,0,0,0,1,0
4076,30,4,338.72,509001,4,6.7744,1,0,0,0,0,1,0
4077,49,23,186.296,497001,1,2.5404,3,0,0,0,0,0,0
4078,26,0,601.228,509001,4,15.2424,2,0,0,1,0,1,0
4079,36,12,491.144,590001,1,30.4848,2,0,0,0,0,0,0
4080,65,40,635.1,125001,3,18.6296,1,0,0,0,0,1,0
4081,27,0,338.72,194302,1,16.936,2,931.48,0,0,0,0,1
4082,60,35,1312.54,395003,1,12.702,3,0,1,0,0,0,1
4083,32,6,702.844,452001,4,18.6296,2,0,0,0,0,0,0
4084,46,20,838.332,841301,3,9.3148,1,0,0,0,0,0,0
4085,60,36,499.612,800001,1,0,2,0,0,1,0,0,0
4086,28,2,448.804,521001,3,20.3232,2,0,0,0,0,1,0
4087,50,26,93.148,791120,4,1.6936,1,0,0,1,0,0,0
4088,52,28,1515.772,795001,4,35.5656,3,0,1,0,0,0,0
4089,29,-1,601.228,516001,2,14.819,3,0,0,0,0,0,0
4090,30,4,719.78,563101,4,17.7828,3,0,0,0,0,1,0
4091,42,18,414.932,132103,3,17.7828,3,0,0,1,0,1,0
4092,32,6,1033.096,695001,2,11.0084,1,0,0,0,0,1,1
4093,40,15,1448.028,282001,2,27.9444,1,0,0,0,0,1,0
4094,49,24,1168.584,500001,2,18.6296,2,0,1,0,0,1,0
4095,53,23,67.744,797109,4,3.3872,3,0,0,1,0,1,0
4096,42,17,499.612,791104,4,3.3872,1,0,0,0,0,1,0
4097,38,14,414.932,440001,3,23.7104,1,0,0,0,0,0,0
4098,60,34,779.056,363001,2,16.936,1,0,0,0,0,0,0
4099,27,3,635.1,403001,4,0,1,0,0,0,0,0,0
4100,61,35,508.08,796470,1,23.7104,2,0,0,0,0,1,1
4101,27,2,347.188,457001,2,14.3956,2,0,0,0,0,1,0
4102,45,21,338.72,821115,3,5.0808,2,0,0,0,0,1,1
4103,41,16,685.908,442001,2,3.3872,1,1236.328,0,0,0,1,1
4104,44,20,440.336,700001,1,6.7744,3,1659.728,0,0,0,0,1
4105,38,14,211.7,796001,4,8.468,1,0,0,0,0,0,0
4106,39,15,1177.052,141001,1,28.7912,1,2989.204,0,0,0,1,0
4107,48,22,457.272,123401,1,10.1616,2,0,0,0,0,0,0
4108,47,22,685.908,563101,1,24.5572,1,0,0,0,0,0,1
4109,64,39,618.164,737103,3,18.6296,1,0,0,1,0,0,1
4110,27,0,254.04,521001,4,8.468,3,0,0,0,0,1,1
